,Unnamed: 0,lang,sensitive,retweet,reply,likes,quote,created,text,id,author_id,sentiment,topic
1419,1419,en,FALSE,0,0,1,1,2021-12-06T06:00:17.000Z,"These chunky 60mm #poolcoping pieces in Anston DUNE are looking the goods at Daniel Piper Gardens' Hampton project 😍

Landscape design by Mark Browning 💦

Locally sourced, locally made by Anston.

#shoplocal #buylocal https://t.co/z38lHnprY6",1.47E+18,8.65E+17,positive,cinematography or videography
6737,6737,en,FALSE,3,0,1,0,2021-12-03T20:25:33.000Z,"“We Used the Entire Sensor on the Alexa LF Every Single Time”: DP Greig Fraser on Shooting Dune for IMAX: Before Dune’s initial release, director Denis Villeneuve compared watching the film on a television to driving “a speedboat in your… https://t.co/JJPdOYQ1VA | @FilmmakerMag https://t.co/URMMhB6T0P",1.47E+18,1.09E+18,positive,cinematography or videography
4404,4404,en,FALSE,0,0,0,0,2021-12-04T21:33:34.000Z,More than anything in the world I want to speak to the person who chose to rent Dune. https://t.co/gaMndVP00F,1.47E+18,15716847,neutral,cinematography or videography
6690,6690,en,FALSE,7,2,21,0,2021-12-03T20:51:04.000Z,"✨NEW VIDEO!✨

Dune: Design Follows Environment 🏜️🪱
https://t.co/YqN77KDsGp

RT to help me out 💖 https://t.co/gRpg8VJQ7M",1.47E+18,1.20E+18,neutral,cinematography or videography
3022,3022,en,FALSE,17,4,208,1,2021-12-05T12:42:11.000Z,"We could be getting some new background props (like the city buildings) #FortniteCreative 

City Group (Large, Medium &amp; Small)
Sand Dune (Medium &amp; Small)

Leaking tools are broken, so can't 100% confirm!",1.47E+18,1.10E+18,neutral,other
2342,2342,en,FALSE,0,0,0,0,2021-12-05T20:20:23.000Z,The best movie of the year! #DuneMovie https://t.co/P189wsZeo0,1.47E+18,1.27E+18,positive,review or commentary
4341,4341,en,FALSE,0,0,1,0,2021-12-04T22:04:36.000Z,"Alright, just watched the new Ghostbusters movie in the cinema with a friend. I honestly think that it's my favourite movie I've seen this year. Dune might've been a visual masterpiece, but when it came to overall experience, Ghostbusters was just fun all the way through",1.47E+18,429269051,positive,cinematography or videography
6,6,en,FALSE,0,1,0,0,2021-12-06T23:52:35.000Z,just watched dune again but in imax it was PHENOMENAL,1.47E+18,115194640,positive,cinematography or videography
2095,2095,en,FALSE,0,1,2,0,2021-12-05T22:28:24.000Z,Dune is really a sloooooow burn,1.47E+18,1129440823,positive,review or commentary
3151,3151,en,FALSE,0,0,1,0,2021-12-05T10:38:28.000Z,"It’s not much to look at anymore of course, though could come in handy if the Dune sequel needs a new filming location…
The palace, said to date back to the third millennium BC, was home to the ancient King Sin-Iddinam, with original brickwork still in place.
@UNITOFBHARAT https://t.co/SMAcWwGWv6",1.47E+18,1.32E+18,neutral,cinematography or videography
8429,8429,en,FALSE,0,0,0,0,2021-12-03T02:27:09.000Z,the people in dune are all luddites to one degree or another,1.47E+18,1.00E+18,negative,actors or characters
7795,7795,en,FALSE,4,0,16,0,2021-12-03T09:40:14.000Z,“I Will Face My Fear” 🌙 I’ve been working on this ‘Dune’ crossover for a while now and I’m so happy to finally post it! I love any chance to draw Rey with long hair ❤️ #jeannehazeledits #starwars #dune #reylo #bensolo #rey #drawing #reyloart #dunemovie #paulatreides #chani https://t.co/ndzNrx6gIL,1.47E+18,1.31E+18,neutral,other
6750,6750,en,FALSE,0,0,0,0,2021-12-03T20:16:52.000Z,frothing at the mouth everyday for dune content and my TL delivers,1.47E+18,1.18E+18,neutral,review or commentary
5510,5510,en,FALSE,1,2,15,0,2021-12-04T08:53:44.000Z,"Dune was a transformative, spiritual experience.",1.47E+18,1.17E+18,positive,review or commentary
7646,7646,en,FALSE,0,0,1,0,2021-12-03T11:34:14.000Z,Been a bit busy and don’t quite know what happened where November went but just catching up (on real life generally) and absolutely loved listening to this. Want to go see Dune and Bond AGAIN - with big speakers of course #loveBass 💙🎶🍿🎬 https://t.co/e9k5K6pwO5,1.47E+18,2929402937,positive,review or commentary
7184,7184,en,FALSE,16,7,68,3,2021-12-03T16:02:56.000Z,"Friday Drop to my Abstract Opus 10 collection on @opensea 🚨

How often do you turn your eyes to the stars? Which answers are you looking for, stargazing?

Dune
1/1
0.18 $ETH
#nft #collage
https://t.co/bBAZgON6ZK https://t.co/Hgvu4nujUm",1.47E+18,1.43E+18,neutral,other
8380,8380,en,FALSE,0,0,0,0,2021-12-03T02:48:21.000Z,We Were Being WATCHED! - Proof Of The After Life (Ep. 1) https://t.co/ib4LuBvvkB via @YouTube #10YearsofAustinAndAlly #DuneMovie #AskTomAndZendaya #ABoyCalledChristmas #Dhindora #BobBiswas #Bachelor #Haunted #ParanormalActivity #Paranormal #OTDL,1.47E+18,8.31E+17,neutral,other
7218,7218,en,FALSE,0,0,0,0,2021-12-03T15:48:04.000Z,"Sim ja vi de novo

My ★★★★★ review or commentary of Dune on Letterboxd https://t.co/jAUyI5QqWE",1.47E+18,1.09E+18,positive,review or commentary
4701,4701,en,FALSE,0,0,0,0,2021-12-04T18:40:25.000Z,Feels like I've been reading the last 100 pages of Dune for weeks now.,1.47E+18,44472744,neutral,book
8362,8362,en,FALSE,0,0,1,0,2021-12-03T02:53:45.000Z,Dune and Foundation and The Expanse. A Hit and a Miss and a Hit by @Bob_Mayer https://t.co/KcP5Q3Natw,1.47E+18,7.56E+17,neutral,other
7450,7450,en,FALSE,0,0,0,0,2021-12-03T13:29:15.000Z,anyways let’s talk about the fact i see dune tomorrow!!! i am so excited to just watch timmy for like 2 hours,1.47E+18,1.17E+18,neutral,theatre or streaming service
4991,4991,en,FALSE,0,1,0,0,2021-12-04T15:33:11.000Z,time for #Dune #TimothéeChalamet https://t.co/o93HYNRAIO,1.47E+18,7.49E+17,neutral,actors or characters
3636,3636,en,FALSE,6,0,34,0,2021-12-05T04:33:42.000Z,Dune (2021) https://t.co/gqhV6RVhbv,1.47E+18,1.07E+18,neutral,other
1487,1487,en,FALSE,0,0,1,0,2021-12-06T05:03:12.000Z,I fkn loved Dune,1.47E+18,560039056,positive,review or commentary
8682,8682,en,FALSE,0,0,8,0,2021-12-03T00:30:43.000Z,"Dune's World 😍

Follow 👉 @Dune_no1 😍

#Dune https://t.co/WgXfu6yWta",1.47E+18,1.43E+18,neutral,other
5393,5393,en,FALSE,0,0,9,0,2021-12-04T10:27:50.000Z,dune finally out in australia. LFG https://t.co/E41f8EnJHR,1.47E+18,9.46E+17,neutral,theatre or streaming service
8613,8613,en,FALSE,81,3,378,5,2021-12-03T01:03:57.000Z,"LITERALLY THE DUNE AWARDS 🙌
#DuneMovie #Dune https://t.co/sakd6yBZge",1.47E+18,1.01E+18,neutral,awards or nomination
6169,6169,en,FALSE,0,0,0,0,2021-12-04T01:54:25.000Z,Ok Dune was actually a lot better than I thought it would be. Kind of excited for the sequel,1.47E+18,9.90E+17,positive,review or commentary
5923,5923,en,FALSE,0,0,0,0,2021-12-04T04:08:38.000Z,"""Dune"" and ""I Care A Lot"" are the last two I really liked https://t.co/kidQiJSliv",1.47E+18,24577479,positive,review or commentary
7777,7777,en,FALSE,0,0,0,0,2021-12-03T09:55:03.000Z,The latest DIY Film School Daily Rundown! https://t.co/8EMOJ7ddzW #spencer #dune,1.47E+18,8.98E+17,neutral,other
5354,5354,en,FALSE,0,0,1,0,2021-12-04T10:55:07.000Z,Just back from seeing Dune at the pictures. And the thing that really struck me was bagpipes 🤷🏻 #Dune,1.47E+18,135087147,positive,soundtrack or sound quality
225,225,en,FALSE,1,0,26,0,2021-12-06T22:00:14.000Z,Did someone say dune??? https://t.co/pbOlRGan3l,1.47E+18,199002176,neutral,other
2710,2710,en,FALSE,5,1,83,1,2021-12-05T16:28:09.000Z,"IMAX screens were responsible for an estimated $1.0M of this weekend's $1.81M domestic gross for Dune.

#DuneMovie  #IMAX  #BoxOffice",1.47E+18,8.40E+17,neutral,cinematography or videography
8531,8531,en,FALSE,18,3,116,0,2021-12-03T01:36:47.000Z,#dune won 7 sunset circle awards including Best Film and Best Director https://t.co/lfUlOUbioE,1.47E+18,234194283,positive,awards or nomination
2344,2344,en,FALSE,0,0,2,0,2021-12-05T20:20:09.000Z,Still mad that the dune movie didn’t include 2 of my favorite scenes,1.47E+18,2996111979,neutral,review or commentary
7399,7399,en,FALSE,0,0,8,0,2021-12-03T13:59:17.000Z,"Today is payday. I bought myself Dune Book 4 on Kindle. 5 years from now, I’d like to be a software developer on one of the Kindle teams. Yes. This. #futureauthoring
#goals
#SoftwareEngineer",1.47E+18,80002780,neutral,book
1198,1198,en,FALSE,0,0,0,0,2021-12-06T10:09:09.000Z,"Original DUNE on Netflix, yes please.",1.47E+18,1.39E+18,neutral,theatre or streaming service
3671,3671,en,FALSE,0,0,1,0,2021-12-05T04:14:00.000Z,"Finally got to see #DuneMovie in IMAX and it was such a breathtaking experience! I've seen it 4 times now, and seeing it in IMAX blew my mind!",1.47E+18,3349955679,positive,cinematography or videography
1652,1652,en,FALSE,0,2,3,0,2021-12-06T03:13:05.000Z,I’m going to say it. There are already at least 300 anime that have the same history as Dune. Don’t really see what the big fuss is about.,1.47E+18,18408506,negative,review or commentary
1268,1268,en,FALSE,0,0,0,0,2021-12-06T08:47:41.000Z,Because I'm such a Dune freak! https://t.co/UBmItK2Lw0,1.47E+18,1.46E+18,positive,review or commentary
7176,7176,en,FALSE,0,0,2,1,2021-12-03T16:07:01.000Z,Trying to read dune messiah but it is SO boring like.,1.47E+18,1.40E+18,negative,book
3249,3249,en,FALSE,0,0,2,0,2021-12-05T09:12:45.000Z,Just bought all 6 books in the #Dune cycle for £5.94 in @AmazonUK big deal @AmazonKindle - can't wait to read them...,1.47E+18,1610227830,neutral,book
4426,4426,en,FALSE,0,1,4,0,2021-12-04T21:21:42.000Z,Dune anime,1.47E+18,9.70E+17,neutral,other
3691,3691,en,FALSE,0,0,6,0,2021-12-05T04:04:13.000Z,"Alrighty folks here is my full review or commentary of DUNE, if you can get to this at the cinema I strongly recommend it https://t.co/R7jaGGe69i",1.47E+18,87386850,positive,review or commentary
5796,5796,en,FALSE,0,2,12,2,2021-12-04T05:25:09.000Z,Seeing Dune this evening. Row B (!) extreme screen at Hoyts. Unsure how it could top Row C but I’m hopeful.,1.47E+18,248150291,neutral,theatre or streaming service
2682,2682,en,FALSE,0,0,1,0,2021-12-05T16:48:55.000Z,"To me
DUNE feels like a campfire and a lazy and hot summer afternoon.
WHEEL OF TIME feels like rainforest and mist with a texture of some ancient stone.",1.47E+18,1.41E+18,positive,review or commentary
1116,1116,en,FALSE,0,0,0,0,2021-12-06T11:47:25.000Z,"The things I remember after watching #Dune

☑️Awesome helicopter design
☑️Some guy from Start Wars was in it
☑️Some other guy from #GOT was in it
☑️Some bald guy from the #MCU was in it
☑️The girlfriend from #Spiderman was in it
☑️Some unknown actor played the lead

🙃🤷🏽‍♂️#funfacts",1.47E+18,247295704,positive,review or commentary
6274,6274,en,FALSE,0,0,0,0,2021-12-04T00:46:31.000Z,[Radarr] Imported: Dune (2021) [Bluray-1080p] https://t.co/9qZZ6tYII2,1.47E+18,7.59E+17,neutral,theatre or streaming service
5891,5891,en,FALSE,0,0,0,0,2021-12-04T04:24:38.000Z,"I wanna buy Dune on Apple TV, but R199?! Yikes.",1.47E+18,55481144,negative,theatre or streaming service
7551,7551,en,FALSE,0,0,0,0,2021-12-03T12:30:41.000Z,Dune vibes https://t.co/uUQaiHRmNe,1.47E+18,74854679,positive,cinematography or videography
2232,2232,en,FALSE,0,3,2,0,2021-12-05T21:20:31.000Z,"I’ve decided, on advice, to read Dune over Christmas https://t.co/90nXHj7266",1.47E+18,1013660484,neutral,book
3743,3743,en,FALSE,0,2,3,1,2021-12-05T03:31:15.000Z,princess irulan and paul in dune messiah https://t.co/Xe4n3nBIhv,1.47E+18,1.07E+18,neutral,book
5254,5254,en,FALSE,0,2,3,0,2021-12-04T11:55:02.000Z,finally got to see Dune in the cinema tonight! That soundtrack was 😍😍,1.47E+18,115604201,positive,soundtrack or sound quality
2559,2559,en,FALSE,0,0,3,0,2021-12-05T18:05:02.000Z,"Finally got to see 'Dune'. I thought it looked and sounded great, as expected. Occasionally I struggled to see/hear/understand what was going on, but I mostly struggled to care 💁🏻‍♂️ The characters who made the biggest impression on me died.",1.47E+18,1908793068,positive,review or commentary
6258,6258,en,FALSE,0,0,2,0,2021-12-04T00:55:56.000Z,I’m gonna go see Dune again this weekend!!,1.47E+18,9.97E+17,positive,theatre or streaming service
575,575,en,FALSE,1,1,14,0,2021-12-06T18:38:28.000Z,ya i like dune. dune community service as part of my probation for revealing myself on a playground last fall,1.47E+18,1.37E+18,negative,other
414,414,en,FALSE,0,0,0,0,2021-12-06T20:16:49.000Z,The latest Daily Bytes! https://t.co/vJLuxhWWaz Thanks to @recover2renew #india #dune,1.47E+18,7.60E+17,neutral,other
4829,4829,en,FALSE,0,0,4,0,2021-12-04T17:26:07.000Z,Wife is gonna bake this for me. This is how I know I found the one. #dune #shaihulud https://t.co/mouWQboRMV,1.47E+18,423858070,neutral,other
3086,3086,en,FALSE,0,1,0,0,2021-12-05T11:31:46.000Z,This dune movie is just sand in my eyes,1.47E+18,228703316,negative,review or commentary
7502,7502,en,FALSE,1,0,2,0,2021-12-03T13:01:09.000Z,"Timothee Chalamet
#TimothéeChalamet #Dune https://t.co/Siasi8sTtx",1.47E+18,1.39E+18,neutral,actors or characters
2843,2843,en,FALSE,0,0,2,0,2021-12-05T15:02:07.000Z,"Dune Was Shot on ALEXA LF, Transferred to 35mm Film, Then Scanned Back to Digital - Y.M.Cinema - News &amp; Insights on Digital Cinema https://t.co/wa80C8VMeW",1.47E+18,19502977,neutral,cinematography or videography
1902,1902,en,FALSE,0,3,1,0,2021-12-06T00:26:14.000Z,My ★★★★ review or commentary of Dune on @letterboxd: https://t.co/7BS9eXOkO9,1.47E+18,1.23E+18,positive,review or commentary
1722,1722,en,FALSE,0,1,0,0,2021-12-06T02:28:43.000Z,"Movie checklist: 
The last duel? ✅
Dune? ✅
Eyes of Tammy Faye? ✅
King Richard? ✅
Tick tick boom? ✅
French Dispatch? ✅
Venom 2? ✅
Eternals? ✅
Belfast? ✅",1.47E+18,1.08E+18,neutral,theatre or streaming service
5007,5007,en,FALSE,76,17,900,10,2021-12-04T15:20:57.000Z,These dresses deserved more screen time. #DuneMovie https://t.co/c0xniUnYWV,1.47E+18,4464872069,positive,cinematography or videography
3960,3960,en,FALSE,0,0,0,0,2021-12-05T01:18:09.000Z,"#datenight at home #montrealsmokemeat #beefdip &amp; #dune in the #mancave Thanks to @calgarycoop &amp; @cineplexmovies #yycliving @ Calgary, Alberta https://t.co/0Yqgp6UMcy",1.47E+18,63864849,neutral,theatre or streaming service
2484,2484,en,FALSE,0,0,0,0,2021-12-05T18:53:37.000Z,Heretics of Dune by Frank Herbert 1984 First Edition 1st Printing HBDJ   https://t.co/gw5QFT5agz via @eBay #FrankHerbert,1.47E+18,2502068594,neutral,book
477,477,en,FALSE,0,0,0,0,2021-12-06T19:41:51.000Z,"Top 10 of the year so far
1. Spencer
2. The French Dispatch
3. C’mon C’mon
4. Dune
5. Judas and the Black Messiah
6. Flee
7. The Mitchells vs The Machines
8. Drive My Car
9. Nine Days
10. Mass https://t.co/07epgDWpFg",1.47E+18,1.40E+18,positive,review or commentary
4280,4280,en,FALSE,0,0,4,0,2021-12-04T22:37:07.000Z,"Went for a Dune rewatch, this time in IMAX and oh boy, what an amazing audiovisual feast. Definitely worth it.",1.47E+18,25358577,positive,cinematography or videography
5045,5045,en,FALSE,0,0,1,0,2021-12-04T14:56:36.000Z,"went to see dune yesterday with my bsf, now its one of my favourite movies",1.47E+18,1.24E+18,positive,review or commentary
8454,8454,en,FALSE,0,0,1,0,2021-12-03T02:14:09.000Z,"1. Dune
2. Evangelion 3.0+1.0 Thrice Upon A Time
3. The Green Knight https://t.co/xykAjgKry5 https://t.co/rcnEbgD9Jh",1.47E+18,344882579,positive,review or commentary
32,32,en,FALSE,0,0,0,0,2021-12-06T23:35:02.000Z,What have you been reading lately? 📚 I've started the Dune series! (I LOVE fantasy/sci-fi). 🚀 - Liz https://t.co/flnMhgbeAz,1.47E+18,26018285,neutral,book
5824,5824,en,FALSE,0,0,0,0,2021-12-04T05:08:01.000Z,After watching the eternals which was amazing btw as well as dune. It's gotten my curious mind now on inventing my own big project!!!!! 😊,1.47E+18,29856021,neutral,theatre or streaming service
3023,3023,en,FALSE,0,1,1,0,2021-12-05T12:41:19.000Z,Next Halloween I will be dressing up as Oscar Isaac as Leto Atreides in Dune.,1.47E+18,1.40E+18,positive,actors or characters
4494,4494,en,FALSE,0,1,0,1,2021-12-04T20:44:54.000Z,"I just read a huge, big time spoiler for Dune Part 2, thanks GOT Twitter 😐 https://t.co/NuaWhaxttp",1.47E+18,3152881126,neutral,book
6302,6302,en,FALSE,1,0,12,0,2021-12-04T00:30:06.000Z,"'Star Wars' and 'Dune' Literally Collided in a Random Desert -- https://t.co/2llwNqPq8D

#StarWars #Dune #Zendaya #TimotheeChalamet #DaisyRidley #TROS #Lucasfilm https://t.co/ZxZP1w50Sc",1.47E+18,14228245,neutral,review or commentary
1908,1908,en,FALSE,0,1,6,1,2021-12-06T00:21:18.000Z,just watched dune omg i loved it 😮,1.47E+18,1.17E+18,positive,review or commentary
1285,1285,en,FALSE,0,0,4,0,2021-12-06T08:28:43.000Z,Want dune messiah but the new covers r so ugly,1.47E+18,7.65E+17,negative,book
5201,5201,en,FALSE,0,0,1,0,2021-12-04T12:42:03.000Z,"""Kwisatz Haderach"" sounds like an intense racial slur

#Dune #DuneMovie",1.47E+18,2942257257,neutral,other
3588,3588,en,FALSE,0,1,9,0,2021-12-05T05:00:12.000Z,I should be reading but I’ve spent the last 45 minutes thinking about Dune.,1.47E+18,27336117,positive,review or commentary
390,390,en,FALSE,0,0,1,0,2021-12-06T20:31:17.000Z,Dune but instead it takes place on a dessert planet,1.47E+18,23643559,neutral,review or commentary
7376,7376,en,FALSE,0,1,0,0,2021-12-03T14:08:20.000Z,They should include the word Jihad in the next Dune movie. Stop being cowards. Also hire some Muslim actors.,1.47E+18,22493135,negative,review or commentary
757,757,en,FALSE,0,0,0,0,2021-12-06T16:45:23.000Z,What Accounts For The Lasting Appeal Of 'Dune'? https://t.co/azjWXtmZXN via @Digg https://t.co/zUCtkoaB0n,1.47E+18,1.47E+18,positive,review or commentary
2892,2892,en,FALSE,15,0,167,1,2021-12-05T14:27:14.000Z,"""She’s [Lady Jessica] a woman with extreme powers in relation to a sisterhood that can manipulate and control the entire universe, so it’s about sedimenting that and pushing it deep inside your body, so that it’s kind of your fundamental state of being."" - Rebecca Ferguson #Dune https://t.co/8ztEYn7Fcm",1.47E+18,3250087278,neutral,actors or characters
198,198,en,FALSE,0,0,4,0,2021-12-06T22:12:04.000Z,dune was good!,1.47E+18,1.32E+18,positive,review or commentary
